index,Review,category,sentiment_predicted
1061,천만 ? ㅇㅇoo00?,story,1
1062,영화보는 내내 몰입하면서 봤음여,story,1
1063,최민식 김고은 연기가 👍 생각했던 것보단 무섭지않아요,actor,1
1064,초중반에 분위기 레전드ㄷㄷ 후반에는 이게 맞나?라는 생각을 가지고 봐야함,directing,1
1065,파묘 해석을 보고 난뒤 다시 한번 더 보고싶어진 영화 배우들 연기 정말 최고네요,actor,1
1066,초반40분까지는 몰입감이 굉장했습니다,story,1
1067,조선 도깨비가 방망이로 오니 뚝배기 후들겨까는것도 만들어주세요ㅋ,story,0
1068,배우들의 연기력 때문에 끝까지 봄,actor,1
1069,"런닝타임 내내 긴장의끈을 놓을수 없는, 영화감독이 전하고자 하는 이야기의 전개, 배우들의 노련한 몸놀림들이 보는 내내 흥미진진하고 마지막 스토리까지도 우리가 생각해야하는 일제잔제를 제대로 청산하지않고 안일하게 살아가고있는 대한민국의 현실을 꼬집어주고있다. 멋진영화임에틀림이없다.",story,1
1070,처음부터 끝까지 너무 재미있었습니다.,story,1
1071,신은 존재 하고 역사는 알고있고 죄 짖고는 못산다,story,1
1072,"조금 섬뜻한 듯 하지만 스토리가 가져다 주는 의미가 잘 전달됬고 배우들의 연기력 또한 좋았다. 스릴러ㆍ호러 쪽 영화를 좋아하다보니 내용도 괜찮았고, 기독교인 이지만 그틀이 어떻게 움직이는지 파악이 됬다. 영적인 존재는 분명히 있다.",story,1
1073,의미있고 짜임새 있는 영화,story,1
1074,괜히 천만이 아님 재밌음,story,1
1075,재밋다 무섭기로는 곡성을 이길수는 없지만 재밋다 그렇게 쫄깃하진 않다 근데 재밋다 ㅋ,story,1
1076,모든 배우들의 연기가 좋았고 시너지가 좋았습니다. 김고은과 이도현의 무속인 연기가 너무 좋았어요.,actor,1
1077,천만 축하축하 🎉,story,1
1078,너무 재미 있게 관람했어요,story,1
1079,중후반부 부터 시나리오가 다소 애매함. 배우들 연기+연출은 괜찮았음 곡성보다 못하다는 평을 보고 영화보러 갔는데 중후반부 부터 무슨말인지 100%이해함. 후반부 결말도 다소 아쉬움. 8.5점 정도 주고 싶네요.,directing,0
1080,차에서 봐서 그런강.. 이제 갓 슴살이된 저는 스토리 이해하기 쪼오큼 어려웠는데 여윽시 믿고 보는 배우들 연기력이 장난없음🤩 덕분에 몰입도 짱짱👍👍,actor,1
1081,재미있게 보았읍니다. 추천,story,1
1082,30-40대에게 소재가 익숙해서 그런지 감흥이 없네요.,story,0
1083,처음부터 집중하며봤어요 김고은 연기 정말찐이예요~~,actor,1
1084,너무 재밌게 잘 봤어요~ 배우분들 연기력 역시 최고예요~!!,actor,1
1085,"내용이 매우 흥미진진, 재미있었습니다.",story,1
1086,재밌게 볼 수 있는 영화!,story,1
1087,첫인상이 뭔가 찡하는게 있네요. 김고은의 대사중에 나는 일본인이 아닙니다. 하는 말이. 재밌게 잘 봤습니다,story,1
1088,김승민이랑 본 영화 공포영화라고 생각하면 실망 오컬트라고 생각하면 굿 이도현 연기가 미친 거 같다,actor,1
1089,즐겁게 관람했습니다.,story,1
1090,배우들의 신들린듯한 연기 👍 너무 잘봤어요,actor,1
1091,무서울거라고 생각하고 안봤으면 후회할뻔했습니다. 일반 공포영화보다는 안무섭고 재미있어요!,story,1
1092,"1000만 관객의 영화(?)라기엔 좀 그랬지만, 볼만했어요",story,1
1093,재미 있었어요 추젼합니다,story,1
1094,기괴함.... 초반에는 흥미로웠지만 갈수록... 그래도 배우들 연기 하나하나가 굉장히 대단하고 여운도 깊었음 사람들이 왜 그렇게 파묘 얘기를 하는지 알 수 있었다.,actor,1
1095,첫번째 귀신 나올 때까진 재밌었는데 두번째부턴 걍 나오자마자 엥?스러웠음,story,0
1096,배우진 연기 대박 간만에 재밌는 영화 봤어요,actor,1
1097,"미친거지… 처음에 볼 생각 없었던 나를 원망하는 중….🤦🏻?♀? 관람한 지 꽤 됐는데 이제야 적는 후기..💧 최근 오컬트에 빠진 사람으로써.. 넘 만족스럽고..🥺 무속, 민속학적 용어도 막 들리길래.. 좋았음ㅁ 아는 만큼 보인다..🤤 천만 축하해🩷",story,1
1098,천만 갈 정도는 아닌 것 같음,story,0
1099,무섭기도 살짝 유치하기도,story,0
1100,하루종일 중얼중얼 거림,story,0
1101,재미있다. 긴장하면서 몰입하여 볼수있다.,story,1
1102,그냥 오컬트 영화가 아니라 많은 생각을 하게 하는 철학적인 영화이네요 내용은 물론 배우들의 연기가 끝내줍니다,actor,1
1103,대중적으로 쉽게 풀어냈다. 재미있었다.,story,1
1104,1000만 축하! 괜찮았던 영화!,story,1
1105,"조금 뻔한감이 없진 않았지만 재미있었습니다. 잊혀져 가는 것들에 대해 생각해보았습니다. 이 땅을 지키고 그 위에서 살아가는 것은 결국 신령이나 동물보다도, 우리들임을 잊지 말아야 겠습니다",story,1
1106,"너무 별로네요. 이런 영화가 천만이라니, 참...",story,0
1107,제가 보고 나니 천만관객이 넘었다고 뉴스가 나오네요. 천만이 넘는 영화는 다 이유가 있죠. 그냥 빨리 관람하기를 추천합니다.,story,1
1108,"저는 솔직히 별로였습니다. 뭐랄까 기가 막힌 스토리가 하나 생각 났는데, 거기에 이런저런 살을 붙이다가 점점 산으로 간 스토리 같았어요. 하나하나 담겨진 의미는 많으나 영화를 보면서 소름끼칠 정도는 아니었고 책이었다면 감명깊게 봤을 정도의 이야기예요",story,0
1109,너무 소름끼치게 연기를 잘하시는 분들로만 섭외하신 듯한 영화였습니다 전체 스토리에 집중하다가도 한분한분 연기하시는 매력에 빠져들게 되니 시간이 금방 흘러서 끝나더군요 눈빛연기가 뭔지 알게되었고 배우들간의 케미가 너무 좋아서 뭐하나 흠잡을데가 없었어요,actor,1
1110,각본이 탄탄하고 배우들의 연기 좋아요. 천만 갈만한 영화. 오랜만에 좋은 영화 봤습니다,actor,1
1111,역시 믿보배~~~👍👍👍,story,1
1112,"인물들의 이름, 차량번호 등 설정과 의도, 배우들의 열연 좋았어요.",actor,1
1113,전개가이상함 전개가이상함,story,0
1114,내용이 앞뒤가 안맞음.ㅋㅋㅋㅋ 초반30분만 재밌었음.,story,0
1115,영화를 잘 모르는 제가봐도 곳곳에 숨어있는 깨알재미가 있었어요,story,1
1116,재밌게 잘봤어요.배우 연기도 좋았어요,actor,1
1117,무서운거 못 보는데 혼자서도 재미있게 봤습니다.,story,1
1118,시작이너무 좋았고 끝이조금 아쉬웠으나 그럼에도 불구하고 배우들의 연기 대박!,actor,1
1119,오니의 존재감=일본의 영향력 같은 느낌이 들었어요 여전히 우리나라에 잔존하는 험한 그것들... 많은 생각이 들게하는 영화입니다,story,1
1120,미친 몰임감과 통쾌함 범이 여우의 허리를 끊었어,story,1
1121,배우들의 연기와 스토리가 정말 대단했다,story,1
1122,언젠적 반일.. 기괴한 반일,story,0
1123,배우들 연기 하나하나 최고 재밌고 무섭게 잘봤습니다,actor,1
1124,캬~~~감탄이 절로~ 긴장감.몰입감 짱예요 배우님들 연기 최고입니다.👍👍👍👍👍,actor,1
1125,지루할 틈이 없고 저는후반부 이야기도 주제의식과 상상력이 결합된 것이라 생각하여 감탄하면서 봤습니다. 칠십대 까다로운신 엄마도 엄청 집중하면서 보시고 정말 재미있었다고 하셨습니다. 그리고 다들 연기 미쳤습니다.,actor,1
1126,기대보다 잼있았다는 기대보다 맛없는 콜라를 마셔서 실망했다는 왜 영화관 콜라는 맛이 점점 밍밍해지는가 물을 너무 심하게 타는게 아닌가,story,0
1127,조금 놀라는정도 무섭고 재미ㅛ어용,story,1
1128,왜 천만 영화인지 이해가 되는 영화. 보는 내내 긴장감과 몰입도!!!,story,1
1129,N회차 관람 또 해버렸네요 ㅋㅋ 볼 때마다 디테일과 이스터에그에 다시 놀라고 갑니다~ 대한독립만세,story,1
1130,뮌가 소름돋으면서도 또 재밌는,story,1
1131,지루할 틈없이 재미있었지만 완성도는 1 검은 사제들 2.사바하,story,1
1132,스토리가 이어져 있어 영화에 집중할 수 있어서 잘 봤던 것 같아요,story,1
1133,무섭지만 재미있었어요,story,1
1134,와.. 영화 보는 내내 긴장감이 장난아니에요. 김고은씨 원래 팬이었지만 더 팬됐어요. 배우들 연기 대박이에요!!,actor,1
1135,지루하지도 않고. 배우들 연기도 다 좋음,actor,1
1136,또보고싶어요ㅠㅠㅠㅠ,story,1
1137,천만영화 다운 대중성과 의미 잘 봤습니다,story,1
1138,심장 쫄깃 했어요. 보는 내내 긴장감을 놓을 수 없는 영화,story,1
1139,역시 최민식 배우님^^ 징이며 북이며 열심한 모습들이 고스라니 녹아있네요..어설프게 흉내내는 모습이 아니라는 보여져 재미있게 잘 봤음다아아,story,1
1140,개인적으로는 곡성보다 재밌게 보았습니다. 무병을 앓았던 경험이 있어 무서우면서도 공감받는 느낌도 들었고 더 몰입하며 보았습니다. 김고은님 연기 진짜 잊혀지질 않습니다.. 대박쓰..👍,actor,1
1141,가장 한국적인 오컬트무비,story,1
1142,과유불급 연출 연기 OST 다 좋았는데 컨셉에 먹힌 용두사미,directing,0
1143,배우들이 연기도 잘하시고 재밌어요👍🏻,actor,1
1144,배우들 연기력이 미쳤습니다. 덕분에 몰입하면서 봤네요.,actor,1
1145,첩장까진 정말 좋았는데 도대체 왜 때문에.. 용두사미로 끝난 영화. 그렇게 할거였다면 베이스를 깔아주셨어야...,story,0
1146,도요토미 히데요시를 주제로 했으면 2000만 찍었을 듯,story,0
1147,그렇게 무섭지는 않아요! 쫄보 망성이지 마시고 보셔도됩니다.,story,0
1148,배우들의 연기가 돋보이는 작품이다,story,1
1149,진짜연기미쳣네요..,story,1
1150,"연출, 사운드, 연기 모두 전반적으로 잘 만든 영화 그래서 호불호가 갈리는 후반부는 더 아쉽다",actor,1
1151,배우들의 연기가 한 층 더 몰입하게 만들어줬던 영화,actor,1
1152,재밌게 봤어요 두근두근,story,1
1153,분위기가 너무맘에들고 연기최고,actor,1
1154,역시 오컬트는 장재현....,story,0
1155,공포그자체그냥재밋음,story,1
1156,이도현 쩐다 ㅠㅠ 한국 오컬트 사랑한다♡♡♡,story,1
1157,"진부한 국뽕을 소재?! 가지고 독특한 감독과 대단한 배우들이 만들어낸 마스터피스! 고은님 ""저도 사랑해요!""",actor,0
1158,아주 직관적인 영화. 공포영화 무서워하는 사람이어도 그냥 볼듯. 별로 안무서웠다,story,0
1159,주조연 배우들의 연기가 탁월하다,actor,1
1160,한국 무속의 아름다움을 느낄수 있었고 일본특유의 음흉함을 잘 파악하고 만들어졌다고생각합니다,story,1
1161,독도는 우리땅. 대한 독립 만세,story,0
1162,몰입도 장난 아니네요.. 재밌다고 해서 봤는데 요근래 본 영화 중에 제일 최고였습니다!! 근데 후반에 도깨비 나오는데 뭔가 엄.. 잘 모르겠는?? 좀 뜬금없었다? 그런 느낌이였습니다 근데 연기들이 진짜 장난 아니더라거요..,actor,1
1163,너무 재미있어요. 흥미 진진하고 무섭네요,story,1
1164,정말 최고의 영화!!!,story,1
1165,재밌어요 연기력 굿..,actor,1
1166,7.5....aokook,story,1
1167,"잔인한 장면 일부 포함되어있지만, 실제 같아서 소름끼치고 재밌었습니다.",directing,1
1168,"재미있게 보다가, 일본정령 나오면서부터 재미가 떨어졌습니다. 좀 몰입도가 떨어진다고 해야하나,.. 차라리 우리나라 귀신 쪽으로 계속 갔으면 좀 더 좋지않았을까 생각이 드네요. 그리고 재미는 있지만 솔직히 천만관객까지 갈 영화는 좀 아닌듯 합니다.",story,0
1169,중간중간에 놀라운 부분도 많았고 무엇보다 배우 분들의 연기가 정말 짱이었습니다,actor,1
1170,두번째관람이에요♡ 파묘너무내스탈이라능♡,story,1
1171,보기좋고 킬링타임으로 괜찮은 영화 나름 내용도 조금 있는,story,1
1172,천만은 이유가 있다. 한번은 보자,story,1
1173,색다른 주제였지만 깊이 있는 내용에 감명받았구요 배우들의 찐연기와 연출에 제대로 감동했어요~~^^ 좋은 영화 만들어주셔서 감사합니다♡,story,1
1174,배우들 연기에 몰입돼서 재밌게 봤습니다,actor,1
1175,잼나게 잘 보았어요 ㅎㅎ,story,1
1176,정말 재밌게 본 한국호러영화 앞으로도 이런 영화가 나오길...,story,1
1177,Good 잘봤ㅇ습니다,story,1
1178,김고은의 무당춤 연기 굿~^^,actor,1
1179,무조건 강추보다는 무난히 재미있는 영화입니다,story,1
1180,넘 재미나게 봤습니당✌?👍👍,story,1
1181,새로운 장르... 약간은 어려웠지만 흥미롭게 지켜 볼 수 있던 영화,story,1
1182,반일감정을 재밌게 잘 녹였다... 너무 대놓고 반일 영화라서 웃기긴 한데 재미는 있었다...,story,0
1183,"밤에 문득문득 생각날듯,, 배우들 연기 최고!",actor,1
1184,곡성 느낌인데 곡성은 아닌 곡성이 헐씬 재미짐 곡성 다시 봤네요. 긴장감과 공포가 없어요ㅠ 김고은 칼춤씬. 와우~~~,directing,1
1185,배우분들 연기에 몰입감이 좋았어요. 후반부 서사가 조금 아쉬운 면도 있었지만 전체적으로 재미있게 잘봤어요.,story,1
1186,천만에 끼고 싶어서 늦게 나마 봤어요~ 무서울까봐 안보려했는데ㅎㅎ 보는 내내 긴장감있고 예상외의 줄거리가 뜻밖으로 더 좋았습니다,story,1
1187,오랜만에 재밌게 봤네요~~,story,1
1188,30 일이 딸생일 인데 재관람하러갑니다.ㅋ 한번더보고잡은 명작입니다.,story,1
1189,배우들 연기가 너무 좋았어요,actor,1
1190,신선한 느낌의 영화 배우들 연기가 훌륭하다,actor,1
1191,개인적으로 한국 공포영화중에 최고인 것 같아요!,story,1
1192,재밌다 오랜만에 몰입감 높은 영화,story,1
1193,"배우들이 좋아서 역시 연기도 좋았고 연출, 몰임감이 좋았어요",directing,1
1194,미리 천만 축하드립니다 와이프랑 재미있게 봤어요,story,1
1195,내 생에 처음 두번 본 영화!다른말은 할게 없다.. 정말 최고👍👍👍👍👍,story,1
